chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
ABC,WX329998HU11927,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,M,No,16,Bottled water,16_Bottled water,Beverages,2,10,20,326,346
ABC,WX329998HU11928,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,F,No,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,1,10,10,336,346
ABC,WX329998HU11929,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,F,Yes,47,Feta Fingers,47_Feta Fingers,Appetizers,8,9,72,274,346
ABC,WX329998HU11930,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,M,Yes,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,7,1,7,339,346
ABC,WX329998HU11931,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,M,No,13,Quinoa Salad,13_Quinoa Salad,Salads,3,1,3,343,346
ABC,WX329998HU11932,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,F,No,14,Coffee,14_Coffee,Beverages,5,6,30,316,346
ABC,WX329998HU11933,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,M,Yes,29,Kids Pepperoni Pizza,29_Kids Pepperoni Pizza,Pizza,7,5,35,311,346
ABC,WX329998HU11934,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,F,No,5,Wild Rice Salad,5_Wild Rice Salad,Salads,4,9,36,310,346
ABC,WX329998HU11935,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,F,Yes,5,Wild Rice Salad,5_Wild Rice Salad,Salads,5,9,45,301,346
ABC,WX329998HU11936,192581113,311,San Jose,California,272183,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Dine In,No,Yes,M,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,1,5,5,341,346
ABC,WX329998HU11937,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,5,Wild Rice Salad,5_Wild Rice Salad,Salads,2,9,18,768,786
ABC,WX329998HU11938,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,2,4,8,778,786
ABC,WX329998HU11939,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,3,5,15,771,786
ABC,WX329998HU11940,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,8,10,80,706,786
ABC,WX329998HU11941,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,48,Breadsticks,48_Breadsticks,Appetizers,3,5,15,771,786
ABC,WX329998HU11942,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,5,6,30,756,786
ABC,WX329998HU11943,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,6,10,60,726,786
ABC,WX329998HU11944,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,5,6,30,756,786
ABC,WX329998HU11945,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,6,1,6,780,786
ABC,WX329998HU11946,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,2,7,14,772,786
ABC,WX329998HU11947,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,37,Baked Ziti,37_Baked Ziti,Pasta,4,4,16,770,786
ABC,WX329998HU11948,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,6,4,24,762,786
ABC,WX329998HU11949,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,39,Fried Chicken Sandwich,39_Fried Chicken Sandwich,Sandwiches,4,4,16,770,786
ABC,WX329998HU11950,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,4,2,8,778,786
ABC,WX329998HU11951,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,8,10,80,706,786
ABC,WX329998HU11952,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,4,4,16,770,786
ABC,WX329998HU11953,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,4,5,20,766,786
ABC,WX329998HU11954,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,45,Garlic Bread,45_Garlic Bread,Appetizers,5,7,35,751,786
ABC,WX329998HU11955,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,12,Grilled steak salad,12_Grilled steak salad,Salads,8,4,32,754,786
ABC,WX329998HU11956,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,18,Hot Cocoa,18_Hot Cocoa,Beverages,3,5,15,771,786
ABC,WX329998HU11957,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,5,1,5,781,786
ABC,WX329998HU11958,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,49,Hot Wings,49_Hot Wings,Appetizers,1,1,1,785,786
ABC,WX329998HU11959,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,5,Wild Rice Salad,5_Wild Rice Salad,Salads,1,9,9,777,786
ABC,WX329998HU11960,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,13,Quinoa Salad,13_Quinoa Salad,Salads,7,1,7,779,786
ABC,WX329998HU11961,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,49,Hot Wings,49_Hot Wings,Appetizers,6,1,6,780,786
ABC,WX329998HU11962,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,12,Grilled steak salad,12_Grilled steak salad,Salads,8,4,32,754,786
ABC,WX329998HU11963,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,22,Small Pizza,22_Small Pizza,Pizza,7,10,70,716,786
ABC,WX329998HU11964,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,6,10,60,726,786
ABC,WX329998HU11965,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,3,10,30,756,786
ABC,WX329998HU11966,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,35,American Chop Suey,35_American Chop Suey,Pasta,6,2,12,774,786
ABC,WX329998HU11967,192581114,395,Cleveland,Ohio,652948,2018-09-25,14:01,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,4,4,16,770,786
ABC,WX329998HU11968,192581115,507,Pittsburgh,Pennsylvania,694646,2018-09-25,12:47,PM,9.0,September,2018.0,Fall,Delivery,No,Yes,M,Yes,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,7,4,28,0,28
ABC,WX329998HU11969,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,5,Wild Rice Salad,5_Wild Rice Salad,Salads,8,9,72,373,445
ABC,WX329998HU11970,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,No,23,Pizza Sub,23_Pizza Sub,Pizza,4,7,28,417,445
ABC,WX329998HU11971,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,8,4,32,413,445
ABC,WX329998HU11972,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,4,8,32,413,445
ABC,WX329998HU11973,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,Yes,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,3,6,18,427,445
ABC,WX329998HU11974,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,6,4,24,421,445
ABC,WX329998HU11975,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,29,Kids Pepperoni Pizza,29_Kids Pepperoni Pizza,Pizza,6,5,30,415,445
ABC,WX329998HU11976,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,3,8,24,421,445
ABC,WX329998HU11977,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,21,Pizza Blanca,21_Pizza Blanca,Pizza,3,4,12,433,445
ABC,WX329998HU11978,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,4,2,8,437,445
ABC,WX329998HU11979,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,4,4,16,429,445
ABC,WX329998HU11980,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,19,Cheese Pizza,19_Cheese Pizza,Pizza,3,5,15,430,445
ABC,WX329998HU11981,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,Yes,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,2,1,2,443,445
ABC,WX329998HU11982,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,No,3,Pork Salad,3_Pork Salad,Salads,5,7,35,410,445
ABC,WX329998HU11983,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,27,Create Your Own Pizza,27_Create Your Own Pizza,Pizza,4,4,16,429,445
ABC,WX329998HU11984,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,Yes,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,7,1,7,438,445
ABC,WX329998HU11985,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,No,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,7,2,14,431,445
ABC,WX329998HU11986,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,M,No,14,Coffee,14_Coffee,Beverages,6,6,36,409,445
ABC,WX329998HU11987,192581116,361,Seattle,Washington,374002,2018-09-22,07:06,AM,9.0,September,2018.0,Fall,Carry Out,Yes,No,F,Yes,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,6,4,24,421,445
ABC,WX329998HU11988,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,M,No,19,Cheese Pizza,19_Cheese Pizza,Pizza,2,5,10,171,181
ABC,WX329998HU11989,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,M,Yes,13,Quinoa Salad,13_Quinoa Salad,Salads,5,1,5,176,181
ABC,WX329998HU11990,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,F,No,23,Pizza Sub,23_Pizza Sub,Pizza,6,7,42,139,181
ABC,WX329998HU11991,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,M,Yes,5,Wild Rice Salad,5_Wild Rice Salad,Salads,6,9,54,127,181
ABC,WX329998HU11992,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,F,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,4,4,16,165,181
ABC,WX329998HU11993,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,M,Yes,32,Pizza Fries with Pepperoni Or Bacon,32_Pizza Fries with Pepperoni Or Bacon,Pizza,6,7,42,139,181
ABC,WX329998HU11994,,327,Baltimore,Maryland,276370,2018-09-12,11:23,AM,9.0,September,2018.0,Fall,Carry Out,No,No,F,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,3,4,12,169,181
ABC,WX329998HU11995,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,14,Coffee,14_Coffee,Beverages,1,6,6,378,384
ABC,WX329998HU11996,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,7,5,35,349,384
ABC,WX329998HU11997,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,8,Turkey Pinto Bean Salad,8_Turkey Pinto Bean Salad,Salads,4,3,12,372,384
ABC,WX329998HU11998,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,47,Feta Fingers,47_Feta Fingers,Appetizers,7,9,63,321,384
ABC,WX329998HU11999,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,29,Kids Pepperoni Pizza,29_Kids Pepperoni Pizza,Pizza,7,5,35,349,384
ABC,WX329998HU12000,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,2,5,10,374,384
ABC,WX329998HU12001,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,7,6,42,342,384
ABC,WX329998HU12002,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,8,4,32,352,384
ABC,WX329998HU12003,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,Yes,6,Spicy Cajun Potato Salad,6_Spicy Cajun Potato Salad,Salads,7,4,28,356,384
ABC,WX329998HU12004,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,24,White Pizza,24_White Pizza,Pizza,6,4,24,360,384
ABC,WX329998HU12005,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,No,17,Bubble tea,17_Bubble tea,Beverages,8,9,72,312,384
ABC,WX329998HU12006,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,M,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,2,5,10,374,384
ABC,WX329998HU12007,192581118,487,Cincinnati,Ohio,417624,2018-09-20,15:06,PM,9.0,September,2018.0,Fall,Delivery,No,No,F,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,3,5,15,369,384
ABC,WX329998HU12008,192581119,223,Kansas City,Missouri,407234,2019-05-02,19:36,PM,5.0,May,2019.0,Spring,Carry Out,No,Yes,M,Yes,16,Bottled water,16_Bottled water,Beverages,1,10,10,69,79
ABC,WX329998HU12009,192581119,223,Kansas City,Missouri,407234,2019-05-02,19:36,PM,5.0,May,2019.0,Spring,Carry Out,No,Yes,F,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,7,7,49,30,79
ABC,WX329998HU12010,192581119,223,Kansas City,Missouri,407234,2019-05-02,19:36,PM,5.0,May,2019.0,Spring,Carry Out,No,Yes,M,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,2,10,20,59,79
ABC,WX329998HU12011,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,M,No,27,Create Your Own Pizza,27_Create Your Own Pizza,Pizza,3,4,12,294,306
ABC,WX329998HU12012,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,F,Yes,15,Lemonade,15_Lemonade,Beverages,4,3,12,294,306
ABC,WX329998HU12013,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,F,No,39,Fried Chicken Sandwich,39_Fried Chicken Sandwich,Sandwiches,5,4,20,286,306
ABC,WX329998HU12014,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,M,No,17,Bubble tea,17_Bubble tea,Beverages,2,9,18,288,306
ABC,WX329998HU12015,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,M,Yes,13,Quinoa Salad,13_Quinoa Salad,Salads,4,1,4,302,306
ABC,WX329998HU12016,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,F,No,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,7,10,70,236,306
ABC,WX329998HU12017,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,F,Yes,16,Bottled water,16_Bottled water,Beverages,8,10,80,226,306
ABC,WX329998HU12018,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,M,No,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,5,10,50,256,306
ABC,WX329998HU12019,192581120,382,Manhattan,New York,473131,2018-09-20,13:34,PM,9.0,September,2018.0,Fall,Delivery,Yes,Yes,M,Yes,22,Small Pizza,22_Small Pizza,Pizza,4,10,40,266,306
ABC,WX329998HU12020,,232,Salt Lake City,Utah,443516,2018-09-12,07:27,AM,9.0,September,2018.0,Fall,Delivery,No,Yes,F,No,21,Pizza Blanca,21_Pizza Blanca,Pizza,1,4,4,0,4
ABC,WX329998HU12021,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,6,10,60,675,735
ABC,WX329998HU12022,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,1,7,7,728,735
ABC,WX329998HU12023,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,22,Small Pizza,22_Small Pizza,Pizza,8,10,80,655,735
ABC,WX329998HU12024,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,23,Pizza Sub,23_Pizza Sub,Pizza,1,7,7,728,735
ABC,WX329998HU12025,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,1,1,1,734,735
ABC,WX329998HU12026,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,3,3,9,726,735
ABC,WX329998HU12027,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,21,Pizza Blanca,21_Pizza Blanca,Pizza,7,4,28,707,735
ABC,WX329998HU12028,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,3,3,9,726,735
ABC,WX329998HU12029,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,No,6,Spicy Cajun Potato Salad,6_Spicy Cajun Potato Salad,Salads,6,4,24,711,735
ABC,WX329998HU12030,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,5,10,50,685,735
ABC,WX329998HU12031,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,2,5,10,725,735
ABC,WX329998HU12032,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,8,10,80,655,735
ABC,WX329998HU12033,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,No,3,Pork Salad,3_Pork Salad,Salads,5,7,35,700,735
ABC,WX329998HU12034,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,24,White Pizza,24_White Pizza,Pizza,4,4,16,719,735
ABC,WX329998HU12035,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,No,30,All Meat Stuffed Pizza Slice,30_All Meat Stuffed Pizza Slice,Pizza,6,2,12,723,735
ABC,WX329998HU12036,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,35,American Chop Suey,35_American Chop Suey,Pasta,6,2,12,723,735
ABC,WX329998HU12037,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,No,24,White Pizza,24_White Pizza,Pizza,4,4,16,719,735
ABC,WX329998HU12038,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,21,Pizza Blanca,21_Pizza Blanca,Pizza,5,4,20,715,735
ABC,WX329998HU12039,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,No,24,White Pizza,24_White Pizza,Pizza,8,4,32,703,735
ABC,WX329998HU12040,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,12,Grilled steak salad,12_Grilled steak salad,Salads,7,4,28,707,735
ABC,WX329998HU12041,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,14,Coffee,14_Coffee,Beverages,3,6,18,717,735
ABC,WX329998HU12042,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,No,49,Hot Wings,49_Hot Wings,Appetizers,5,1,5,730,735
ABC,WX329998HU12043,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,M,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,2,2,4,731,735
ABC,WX329998HU12044,192581122,215,Indianapolis,Indiana,405384,2018-09-19,16:35,PM,9.0,September,2018.0,Fall,Delivery,Yes,No,F,Yes,32,Pizza Fries with Pepperoni Or Bacon,32_Pizza Fries with Pepperoni Or Bacon,Pizza,3,7,21,714,735
