chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
XYZ,AL445832XP9673,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,278,Blta,278_Blta,Sandwiches,3,7,21,1409,1430
XYZ,AL445832XP9674,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,284,Tasty Highlight,284_Tasty Highlight,Pizza,3,2,6,1424,1430
XYZ,AL445832XP9675,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,6,9,54,1376,1430
XYZ,AL445832XP9676,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,5,3,15,1415,1430
XYZ,AL445832XP9677,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,324,Sheet Pizza,324_Sheet Pizza,Pizza,1,10,10,1420,1430
XYZ,AL445832XP9678,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,290,Bound Salad,290_Bound Salad,Salads,4,3,12,1418,1430
XYZ,AL445832XP9679,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,278,Blta,278_Blta,Sandwiches,6,7,42,1388,1430
XYZ,AL445832XP9680,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,290,Bound Salad,290_Bound Salad,Salads,1,3,3,1427,1430
XYZ,AL445832XP9681,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,1,7,7,1423,1430
XYZ,AL445832XP9682,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,277,Chicken Riggies,277_Chicken Riggies,Pasta,4,4,16,1414,1430
XYZ,AL445832XP9683,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,5,4,20,1410,1430
XYZ,AL445832XP9684,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,6,4,24,1406,1430
XYZ,AL445832XP9685,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,4,6,24,1406,1430
XYZ,AL445832XP9686,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,262,Lemon Ice,262_Lemon Ice,Beverages,5,9,45,1385,1430
XYZ,AL445832XP9687,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,291,Lemonade,291_Lemonade,Beverages,4,8,32,1398,1430
XYZ,AL445832XP9688,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,4,10,40,1390,1430
XYZ,AL445832XP9689,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,315,Sweet Tea,315_Sweet Tea,Beverages,5,2,10,1420,1430
XYZ,AL445832XP9690,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,4,4,16,1414,1430
XYZ,AL445832XP9691,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,311,French Fries,311_French Fries,Appetizers,5,10,50,1380,1430
XYZ,AL445832XP9692,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,285,Italian Dip,285_Italian Dip,Appetizers,3,6,18,1412,1430
XYZ,AL445832XP9693,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,315,Sweet Tea,315_Sweet Tea,Beverages,3,2,6,1424,1430
XYZ,AL445832XP9694,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,4,1,4,1426,1430
XYZ,AL445832XP9695,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,258,Caesar Salad,258_Caesar Salad,Salads,3,10,30,1400,1430
XYZ,AL445832XP9696,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,300,Meatball Dip,300_Meatball Dip,Appetizers,4,8,32,1398,1430
XYZ,AL445832XP9697,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,3,6,18,1412,1430
XYZ,AL445832XP9698,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,320,Bbq Pizza,320_Bbq Pizza,Pizza,6,10,60,1370,1430
XYZ,AL445832XP9699,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,261,Grilled Cheese,261_Grilled Cheese,Sandwiches,4,7,28,1402,1430
XYZ,AL445832XP9700,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,302,Made-Rite,302_Made-Rite,Sandwiches,3,6,18,1412,1430
XYZ,AL445832XP9701,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,316,House Salad,316_House Salad,Salads,5,4,20,1410,1430
XYZ,AL445832XP9702,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,266,Chicken Wings,266_Chicken Wings,Appetizers,3,5,15,1415,1430
XYZ,AL445832XP9703,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,275,Side Salad,275_Side Salad,Salads,6,7,42,1388,1430
XYZ,AL445832XP9704,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,269,Jumbo Wings,269_Jumbo Wings,Appetizers,4,7,28,1402,1430
XYZ,AL445832XP9705,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,284,Tasty Highlight,284_Tasty Highlight,Pizza,3,2,6,1424,1430
XYZ,AL445832XP9706,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,1,8,8,1422,1430
XYZ,AL445832XP9707,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,1,1,1,1429,1430
XYZ,AL445832XP9708,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,263,Unsweetned Tea,263_Unsweetned Tea,Beverages,5,8,40,1390,1430
XYZ,AL445832XP9709,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,4,4,16,1414,1430
XYZ,AL445832XP9710,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,315,Sweet Tea,315_Sweet Tea,Beverages,1,2,2,1428,1430
XYZ,AL445832XP9711,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,4,10,40,1390,1430
XYZ,AL445832XP9712,537208,720,Mauldin,South Carolina,514422,2018-02-02,18:36,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,5,4,20,1410,1430
XYZ,AL445832XP9713,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,260,Cheese Sandwich,260_Cheese Sandwich,Sandwiches,3,3,9,795,804
XYZ,AL445832XP9714,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,296,Basket Of Fries,296_Basket Of Fries,Appetizers,1,10,10,794,804
XYZ,AL445832XP9715,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,281,Cream Pie,281_Cream Pie,Dessert,4,10,40,764,804
XYZ,AL445832XP9716,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,290,Bound Salad,290_Bound Salad,Salads,1,3,3,801,804
XYZ,AL445832XP9717,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,251,Pan Pizza,251_Pan Pizza,Pizza,4,9,36,768,804
XYZ,AL445832XP9718,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,1,4,4,800,804
XYZ,AL445832XP9719,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,321,Breaded Garlic Mushrooms,321_Breaded Garlic Mushrooms,Appetizers,1,5,5,799,804
XYZ,AL445832XP9720,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,323,Penne Alla Vodka,323_Penne Alla Vodka,Pasta,4,10,40,764,804
XYZ,AL445832XP9721,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,6,4,24,780,804
XYZ,AL445832XP9722,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,314,Fattoush,314_Fattoush,Salads,3,5,15,789,804
XYZ,AL445832XP9723,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,301,Chips & Cheese Dip,301_Chips & Cheese Dip,Appetizers,3,3,9,795,804
XYZ,AL445832XP9724,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,315,Sweet Tea,315_Sweet Tea,Beverages,2,2,4,800,804
XYZ,AL445832XP9725,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,312,Chocolate Milk,312_Chocolate Milk,Beverages,2,4,8,796,804
XYZ,AL445832XP9726,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,317,Chicken Tender,317_Chicken Tender,Sandwiches,6,3,18,786,804
XYZ,AL445832XP9727,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,2,7,14,790,804
XYZ,AL445832XP9728,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,277,Chicken Riggies,277_Chicken Riggies,Pasta,3,4,12,792,804
XYZ,AL445832XP9729,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,282,Vanilla Gelato,282_Vanilla Gelato,Dessert,3,9,27,777,804
XYZ,AL445832XP9730,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,4,7,28,776,804
XYZ,AL445832XP9731,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,323,Penne Alla Vodka,323_Penne Alla Vodka,Pasta,6,10,60,744,804
XYZ,AL445832XP9732,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,5,2,10,794,804
XYZ,AL445832XP9733,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,252,Ambrosia,252_Ambrosia,Salads,5,8,40,764,804
XYZ,AL445832XP9734,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,286,Pasta Primavera,286_Pasta Primavera,Pasta,2,8,16,788,804
XYZ,AL445832XP9735,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,297,American Chop Suey,297_American Chop Suey,Pasta,6,1,6,798,804
XYZ,AL445832XP9736,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,309,Upside-Down Pizza,309_Upside-Down Pizza,Pizza,6,2,12,792,804
XYZ,AL445832XP9737,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,296,Basket Of Fries,296_Basket Of Fries,Appetizers,5,10,50,754,804
XYZ,AL445832XP9738,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,299,Coconut Cake,299_Coconut Cake,Dessert,6,4,24,780,804
XYZ,AL445832XP9739,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,309,Upside-Down Pizza,309_Upside-Down Pizza,Pizza,5,2,10,794,804
XYZ,AL445832XP9740,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,6,7,42,762,804
XYZ,AL445832XP9741,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,312,Chocolate Milk,312_Chocolate Milk,Beverages,2,4,8,796,804
XYZ,AL445832XP9742,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,262,Lemon Ice,262_Lemon Ice,Beverages,3,9,27,777,804
XYZ,AL445832XP9743,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,4,4,16,788,804
XYZ,AL445832XP9744,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,294,Banana Pudding,294_Banana Pudding,Dessert,6,2,12,792,804
XYZ,AL445832XP9745,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,1,2,2,802,804
XYZ,AL445832XP9746,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,295,Peach Cobbler,295_Peach Cobbler,Dessert,4,2,8,796,804
XYZ,AL445832XP9747,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,2,1,2,802,804
XYZ,AL445832XP9748,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,Yes,285,Italian Dip,285_Italian Dip,Appetizers,2,6,12,792,804
XYZ,AL445832XP9749,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,303,Spaghetti And Meatballs,303_Spaghetti And Meatballs,Pasta,1,6,6,798,804
XYZ,AL445832XP9750,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,No,275,Side Salad,275_Side Salad,Salads,6,7,42,762,804
XYZ,AL445832XP9751,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,4,6,24,780,804
XYZ,AL445832XP9752,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,270,Greek Salad,270_Greek Salad,Salads,3,1,3,801,804
XYZ,AL445832XP9753,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,M,No,281,Cream Pie,281_Cream Pie,Dessert,6,10,60,744,804
XYZ,AL445832XP9754,537209,775,San Jose,California,272183,2018-02-03,11:16,AM,2,February,2018,Winter,Dine In,Yes,No,F,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,6,1,6,798,804
XYZ,AL445832XP9755,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,No,251,Pan Pizza,251_Pan Pizza,Pizza,6,9,54,296,350
XYZ,AL445832XP9756,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,No,275,Side Salad,275_Side Salad,Salads,1,7,7,343,350
XYZ,AL445832XP9757,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,Yes,253,Hawaiian,253_Hawaiian,Pizza,1,2,2,348,350
XYZ,AL445832XP9758,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,Yes,256,Apple Pie,256_Apple Pie,Dessert,4,4,16,334,350
XYZ,AL445832XP9759,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,3,2,6,344,350
XYZ,AL445832XP9760,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,Yes,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,1,3,3,347,350
XYZ,AL445832XP9761,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,No,269,Jumbo Wings,269_Jumbo Wings,Appetizers,5,7,35,315,350
XYZ,AL445832XP9762,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,No,285,Italian Dip,285_Italian Dip,Appetizers,5,6,30,320,350
XYZ,AL445832XP9763,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,Yes,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,4,3,12,338,350
XYZ,AL445832XP9764,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,No,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,4,5,20,330,350
XYZ,AL445832XP9765,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,Yes,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,1,4,4,346,350
XYZ,AL445832XP9766,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,No,268,Baked Alaska,268_Baked Alaska,Dessert,6,4,24,326,350
XYZ,AL445832XP9767,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,Yes,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,5,8,40,310,350
XYZ,AL445832XP9768,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,Yes,261,Grilled Cheese,261_Grilled Cheese,Sandwiches,6,7,42,308,350
XYZ,AL445832XP9769,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,F,No,300,Meatball Dip,300_Meatball Dip,Appetizers,5,8,40,310,350
XYZ,AL445832XP9770,537210,988,Charleston,South Carolina,387340,2018-02-03,14:59,PM,2,February,2018,Winter,Carry Out,No,No,M,No,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,3,5,15,335,350
XYZ,AL445832XP9771,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,290,Bound Salad,290_Bound Salad,Salads,3,3,9,356,365
XYZ,AL445832XP9772,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,319,Cheese Curds,319_Cheese Curds,Appetizers,1,9,9,356,365
XYZ,AL445832XP9773,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,Yes,252,Ambrosia,252_Ambrosia,Salads,5,8,40,325,365
XYZ,AL445832XP9774,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,3,4,12,353,365
XYZ,AL445832XP9775,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,288,Italian Beef Sandwich,288_Italian Beef Sandwich,Sandwiches,4,8,32,333,365
XYZ,AL445832XP9776,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,2,5,10,355,365
XYZ,AL445832XP9777,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,No,314,Fattoush,314_Fattoush,Salads,2,5,10,355,365
XYZ,AL445832XP9778,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,306,Fresh-Brewed Iced Tea,306_Fresh-Brewed Iced Tea,Beverages,3,4,12,353,365
XYZ,AL445832XP9779,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,Yes,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,3,6,18,347,365
XYZ,AL445832XP9780,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,250,Apple Juice,250_Apple Juice,Beverages,6,9,54,311,365
XYZ,AL445832XP9781,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,302,Made-Rite,302_Made-Rite,Sandwiches,4,6,24,341,365
XYZ,AL445832XP9782,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,271,Onion Rings,271_Onion Rings,Appetizers,6,2,12,353,365
XYZ,AL445832XP9783,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,292,Bottled Water,292_Bottled Water,Beverages,6,1,6,359,365
XYZ,AL445832XP9784,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,No,250,Apple Juice,250_Apple Juice,Beverages,5,9,45,320,365
XYZ,AL445832XP9785,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,M,Yes,260,Cheese Sandwich,260_Cheese Sandwich,Sandwiches,4,3,12,353,365
XYZ,AL445832XP9786,537211,864,San Angelo,Texas,495413,2018-02-04,17:07,PM,2,February,2018,Winter,Delivery,No,Yes,F,No,281,Cream Pie,281_Cream Pie,Dessert,6,10,60,305,365
XYZ,AL445832XP9787,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,6,6,36,459,495
XYZ,AL445832XP9788,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,299,Coconut Cake,299_Coconut Cake,Dessert,1,4,4,491,495
XYZ,AL445832XP9789,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,1,10,10,485,495
XYZ,AL445832XP9790,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,301,Chips & Cheese Dip,301_Chips & Cheese Dip,Appetizers,1,3,3,492,495
XYZ,AL445832XP9791,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,M,Yes,270,Greek Salad,270_Greek Salad,Salads,2,1,2,493,495
XYZ,AL445832XP9792,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,F,No,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,6,3,18,477,495
XYZ,AL445832XP9793,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,320,Bbq Pizza,320_Bbq Pizza,Pizza,2,10,20,475,495
XYZ,AL445832XP9794,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,299,Coconut Cake,299_Coconut Cake,Dessert,4,4,16,479,495
XYZ,AL445832XP9795,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,F,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,3,7,21,474,495
XYZ,AL445832XP9796,537212,755,Pittsburgh,Pennsylvania,694646,2018-02-04,12:06,PM,2,February,2018,Winter,Delivery,Yes,No,M,No,260,Cheese Sandwich,260_Cheese Sandwich,Sandwiches,2,3,6,489,495
