chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
XYZ,XYZ2024011465,537244,733,Stockton,California,343310,2024-02-11,15:58,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,263,Unsweetned Tea,263_Unsweetned Tea,Beverages,4,9,34,198,232
XYZ,XYZ2024011466,537244,733,Stockton,California,343310,2024-02-11,15:58,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,296,Basket Of Fries,296_Basket Of Fries,Appetizers,5,11,54,179,232
XYZ,XYZ2024011467,537244,733,Stockton,California,343310,2024-02-11,15:58,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,268,Baked Alaska,268_Baked Alaska,Dessert,5,4,21,211,232
XYZ,XYZ2024011468,537244,733,Stockton,California,343310,2024-02-11,15:58,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,321,Breaded Garlic Mushrooms,321_Breaded Garlic Mushrooms,Appetizers,1,5,5,227,232
XYZ,XYZ2024011469,537244,733,Stockton,California,343310,2024-02-11,15:58,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,300,Meatball Dip,300_Meatball Dip,Appetizers,2,9,17,215,232
XYZ,XYZ2024011470,537245,845,Ogden,Utah,652152,2024-02-11,12:10,PM,2,February,2024,Winter,Delivery,Yes,No,M,Yes,270,Greek Salad,270_Greek Salad,Salads,2,1,2,16,19
XYZ,XYZ2024011471,537245,845,Ogden,Utah,652152,2024-02-11,12:10,PM,2,February,2024,Winter,Delivery,Yes,No,F,Yes,314,Fattoush,314_Fattoush,Salads,2,5,11,7,19
XYZ,XYZ2024011472,537245,845,Ogden,Utah,652152,2024-02-11,12:10,PM,2,February,2024,Winter,Delivery,Yes,No,F,No,321,Breaded Garlic Mushrooms,321_Breaded Garlic Mushrooms,Appetizers,1,5,5,13,19
XYZ,XYZ2024011473,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,M,Yes,261,Grilled Cheese,261_Grilled Cheese,Sandwiches,3,7,22,152,174
XYZ,XYZ2024011474,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,F,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,6,4,26,149,174
XYZ,XYZ2024011475,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,F,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,5,4,21,153,174
XYZ,XYZ2024011476,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,M,Yes,304,Nordeaster,304_Nordeaster,Pizza,5,4,21,153,174
XYZ,XYZ2024011477,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,M,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,5,11,54,121,174
XYZ,XYZ2024011478,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,F,Yes,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,4,6,26,149,174
XYZ,XYZ2024011479,537246,966,Quincy,Massachusetts,409290,2024-02-11,16:06,PM,2,February,2024,Winter,Dine In,Yes,No,F,No,270,Greek Salad,270_Greek Salad,Salads,4,1,4,170,174
XYZ,XYZ2024011480,537247,625,Bakersfield,California,297628,2024-02-13,14:10,PM,2,February,2024,Winter,Dine In,No,No,M,Yes,298,Tossed Salad,298_Tossed Salad,Salads,1,9,9,14,22
XYZ,XYZ2024011481,537247,625,Bakersfield,California,297628,2024-02-13,14:10,PM,2,February,2024,Winter,Dine In,No,No,F,No,290,Bound Salad,290_Bound Salad,Salads,3,3,10,13,22
XYZ,XYZ2024011482,537247,625,Bakersfield,California,297628,2024-02-13,14:10,PM,2,February,2024,Winter,Dine In,No,No,M,No,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,4,1,4,18,22
XYZ,XYZ2024011483,537248,690,Round Lake Beach,Illinois,798783,2024-02-14,08:08,AM,2,February,2024,Winter,Delivery,Yes,Yes,F,Yes,283,Bruschetta,283_Bruschetta,Appetizers,6,4,26,58,87
XYZ,XYZ2024011484,537248,690,Round Lake Beach,Illinois,798783,2024-02-14,08:08,AM,2,February,2024,Winter,Delivery,Yes,Yes,M,Yes,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,3,6,19,64,87
XYZ,XYZ2024011485,537248,690,Round Lake Beach,Illinois,798783,2024-02-14,08:08,AM,2,February,2024,Winter,Delivery,Yes,Yes,F,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,3,7,22,61,87
XYZ,XYZ2024011486,537248,690,Round Lake Beach,Illinois,798783,2024-02-14,08:08,AM,2,February,2024,Winter,Delivery,Yes,Yes,M,No,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,3,5,16,67,87
XYZ,XYZ2024011487,537249,509,Panama City,Florida,416490,2024-02-14,16:15,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,322,Niçoise Salad,322_Niçoise Salad,Salads,4,3,13,0,13
XYZ,XYZ2024011488,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,No,257,Soft Drinks,257_Soft Drinks,Beverages,4,4,17,258,275
XYZ,XYZ2024011489,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,Yes,302,Made-Rite,302_Made-Rite,Sandwiches,2,6,13,262,275
XYZ,XYZ2024011490,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,No,319,Cheese Curds,319_Cheese Curds,Appetizers,2,10,19,256,275
XYZ,XYZ2024011491,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,Yes,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,5,4,21,254,275
XYZ,XYZ2024011492,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,No,304,Nordeaster,304_Nordeaster,Pizza,6,4,26,249,275
XYZ,XYZ2024011493,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,No,305,Baked Ziti,305_Baked Ziti,Pasta,4,10,39,236,275
XYZ,XYZ2024011494,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,Yes,292,Bottled Water,292_Bottled Water,Beverages,1,1,1,274,275
XYZ,XYZ2024011495,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,No,317,Chicken Tender,317_Chicken Tender,Sandwiches,5,3,16,259,275
XYZ,XYZ2024011496,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,Yes,314,Fattoush,314_Fattoush,Salads,4,5,21,254,275
XYZ,XYZ2024011497,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,No,299,Coconut Cake,299_Coconut Cake,Dessert,6,4,26,249,275
XYZ,XYZ2024011498,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,Yes,282,Vanilla Gelato,282_Vanilla Gelato,Dessert,1,10,10,265,275
XYZ,XYZ2024011499,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,No,290,Bound Salad,290_Bound Salad,Salads,6,3,19,256,275
XYZ,XYZ2024011500,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,M,No,271,Onion Rings,271_Onion Rings,Appetizers,1,2,2,273,275
XYZ,XYZ2024011501,537250,825,Sparks,Nevada,458437,2024-02-14,12:55,PM,2,February,2024,Winter,Carry Out,No,Yes,F,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,6,7,45,230,275
XYZ,XYZ2024011502,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,304,Nordeaster,304_Nordeaster,Pizza,5,4,21,264,300
XYZ,XYZ2024011503,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,3,4,13,273,300
XYZ,XYZ2024011504,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,301,Chips & Cheese Dip,301_Chips & Cheese Dip,Appetizers,6,3,19,266,300
XYZ,XYZ2024011505,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,5,1,5,280,300
XYZ,XYZ2024011506,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,271,Onion Rings,271_Onion Rings,Appetizers,6,2,13,273,300
XYZ,XYZ2024011507,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,256,Apple Pie,256_Apple Pie,Dessert,3,4,13,273,300
XYZ,XYZ2024011508,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,3,4,13,273,300
XYZ,XYZ2024011509,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,1,4,4,281,300
XYZ,XYZ2024011510,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,299,Coconut Cake,299_Coconut Cake,Dessert,1,4,4,281,300
XYZ,XYZ2024011511,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,322,Niçoise Salad,322_Niçoise Salad,Salads,2,3,6,279,300
XYZ,XYZ2024011512,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,293,Chicken Spiedie Sandwich,293_Chicken Spiedie Sandwich,Sandwiches,6,2,13,273,300
XYZ,XYZ2024011513,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,256,Apple Pie,256_Apple Pie,Dessert,2,4,9,277,300
XYZ,XYZ2024011514,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,283,Bruschetta,283_Bruschetta,Appetizers,1,4,4,281,300
XYZ,XYZ2024011515,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,292,Bottled Water,292_Bottled Water,Beverages,5,1,5,280,300
XYZ,XYZ2024011516,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,323,Penne Alla Vodka,323_Penne Alla Vodka,Pasta,2,11,21,264,300
XYZ,XYZ2024011517,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,303,Spaghetti And Meatballs,303_Spaghetti And Meatballs,Pasta,6,6,39,247,300
XYZ,XYZ2024011518,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,268,Baked Alaska,268_Baked Alaska,Dessert,5,4,21,264,300
XYZ,XYZ2024011519,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,314,Fattoush,314_Fattoush,Salads,6,5,32,254,300
XYZ,XYZ2024011520,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,302,Made-Rite,302_Made-Rite,Sandwiches,2,6,13,273,300
XYZ,XYZ2024011521,537251,832,Boise,Idaho,699451,2025-02-21,11:37,AM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,5,3,16,270,300
XYZ,XYZ2024011522,537252,715,Green Bay,Wisconsin,668371,2024-02-14,16:52,PM,2,February,2024,Winter,Delivery,No,No,M,No,258,Caesar Salad,258_Caesar Salad,Salads,5,11,54,0,57
XYZ,XYZ2024011523,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,322,Niçoise Salad,322_Niçoise Salad,Salads,6,3,19,437,456
XYZ,XYZ2024011524,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,291,Lemonade,291_Lemonade,Beverages,2,9,17,439,456
XYZ,XYZ2024011525,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,Yes,266,Chicken Wings,266_Chicken Wings,Appetizers,1,5,5,450,456
XYZ,XYZ2024011526,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,3,3,10,446,456
XYZ,XYZ2024011527,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,296,Basket Of Fries,296_Basket Of Fries,Appetizers,6,11,64,392,456
XYZ,XYZ2024011528,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,6,7,45,411,456
XYZ,XYZ2024011529,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,312,Chocolate Milk,312_Chocolate Milk,Beverages,3,4,13,443,456
XYZ,XYZ2024011530,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,281,Cream Pie,281_Cream Pie,Dessert,3,11,32,424,456
XYZ,XYZ2024011531,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,4,1,4,452,456
XYZ,XYZ2024011532,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,Yes,317,Chicken Tender,317_Chicken Tender,Sandwiches,1,3,3,453,456
XYZ,XYZ2024011533,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,284,Tasty Highlight,284_Tasty Highlight,Pizza,1,2,2,454,456
XYZ,XYZ2024011534,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,286,Pasta Primavera,286_Pasta Primavera,Pasta,1,9,9,447,456
XYZ,XYZ2024011535,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,288,Italian Beef Sandwich,288_Italian Beef Sandwich,Sandwiches,5,9,43,413,456
XYZ,XYZ2024011536,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,302,Made-Rite,302_Made-Rite,Sandwiches,2,6,13,443,456
XYZ,XYZ2024011537,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,306,Fresh-Brewed Iced Tea,306_Fresh-Brewed Iced Tea,Beverages,6,4,26,430,456
XYZ,XYZ2024011538,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,258,Caesar Salad,258_Caesar Salad,Salads,3,11,32,424,456
XYZ,XYZ2024011539,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,Yes,290,Bound Salad,290_Bound Salad,Salads,6,3,19,437,456
XYZ,XYZ2024011540,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,1,4,4,452,456
XYZ,XYZ2024011541,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,1,4,4,452,456
XYZ,XYZ2024011542,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,4,10,39,417,456
XYZ,XYZ2024011543,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,290,Bound Salad,290_Bound Salad,Salads,2,3,6,449,456
XYZ,XYZ2024011544,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,F,No,268,Baked Alaska,268_Baked Alaska,Dessert,4,4,17,439,456
XYZ,XYZ2024011545,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,Yes,263,Unsweetned Tea,263_Unsweetned Tea,Beverages,3,9,26,430,456
XYZ,XYZ2024011546,537253,764,Rancho Cucamonga,California,376136,2024-02-14,17:02,PM,2,February,2024,Winter,Carry Out,Yes,Yes,M,No,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,1,3,3,453,456
XYZ,XYZ2024011547,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,258,Caesar Salad,258_Caesar Salad,Salads,4,11,43,1255,1298
XYZ,XYZ2024011548,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,282,Vanilla Gelato,282_Vanilla Gelato,Dessert,6,10,58,1240,1298
XYZ,XYZ2024011549,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,256,Apple Pie,256_Apple Pie,Dessert,5,4,21,1277,1298
XYZ,XYZ2024011550,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,2,6,13,1285,1298
XYZ,XYZ2024011551,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,3,11,32,1266,1298
XYZ,XYZ2024011552,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,6,4,26,1272,1298
XYZ,XYZ2024011553,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,2,6,13,1285,1298
XYZ,XYZ2024011554,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,257,Soft Drinks,257_Soft Drinks,Beverages,4,4,17,1281,1298
XYZ,XYZ2024011555,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,280,Leafy Green Salad,280_Leafy Green Salad,Salads,4,9,34,1264,1298
XYZ,XYZ2024011556,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,5,11,54,1244,1298
XYZ,XYZ2024011557,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,3,6,19,1279,1298
XYZ,XYZ2024011558,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,4,6,26,1272,1298
XYZ,XYZ2024011559,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,256,Apple Pie,256_Apple Pie,Dessert,4,4,17,1281,1298
XYZ,XYZ2024011560,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,2,9,17,1281,1298
XYZ,XYZ2024011561,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,311,French Fries,311_French Fries,Appetizers,3,11,32,1266,1298
XYZ,XYZ2024011562,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,296,Basket Of Fries,296_Basket Of Fries,Appetizers,6,11,64,1234,1298
XYZ,XYZ2024011563,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,4,4,17,1281,1298
XYZ,XYZ2024011564,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,6,9,51,1247,1298
XYZ,XYZ2024011565,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,262,Lemon Ice,262_Lemon Ice,Beverages,4,10,39,1259,1298
XYZ,XYZ2024011566,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,1,6,6,1291,1298
XYZ,XYZ2024011567,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,1,7,7,1290,1298
XYZ,XYZ2024011568,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,6,6,39,1259,1298
XYZ,XYZ2024011569,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,295,Peach Cobbler,295_Peach Cobbler,Dessert,3,2,6,1291,1298
XYZ,XYZ2024011570,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,252,Ambrosia,252_Ambrosia,Salads,4,9,34,1264,1298
XYZ,XYZ2024011571,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,2,9,17,1281,1298
XYZ,XYZ2024011572,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,285,Italian Dip,285_Italian Dip,Appetizers,6,6,39,1259,1298
XYZ,XYZ2024011573,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,1,6,6,1291,1298
XYZ,XYZ2024011574,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,3,7,22,1275,1298
XYZ,XYZ2024011575,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,293,Chicken Spiedie Sandwich,293_Chicken Spiedie Sandwich,Sandwiches,2,2,4,1294,1298
XYZ,XYZ2024011576,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,253,Hawaiian,253_Hawaiian,Pizza,2,2,4,1294,1298
XYZ,XYZ2024011577,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,289,Dough Dunkers,289_Dough Dunkers,Appetizers,5,2,11,1287,1298
XYZ,XYZ2024011578,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,266,Chicken Wings,266_Chicken Wings,Appetizers,2,5,11,1287,1298
XYZ,XYZ2024011579,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,304,Nordeaster,304_Nordeaster,Pizza,4,4,17,1281,1298
XYZ,XYZ2024011580,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,295,Peach Cobbler,295_Peach Cobbler,Dessert,5,2,11,1287,1298
XYZ,XYZ2024011581,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,No,322,Niçoise Salad,322_Niçoise Salad,Salads,5,3,16,1282,1298
XYZ,XYZ2024011582,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,283,Bruschetta,283_Bruschetta,Appetizers,6,4,26,1272,1298
XYZ,XYZ2024011583,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,252,Ambrosia,252_Ambrosia,Salads,3,9,26,1272,1298
XYZ,XYZ2024011584,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,M,Yes,275,Side Salad,275_Side Salad,Salads,4,7,30,1268,1298
XYZ,XYZ2024011585,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,5,4,21,1277,1298
XYZ,XYZ2024011586,537254,571,Oceanside,California,278724,2024-02-15,08:32,AM,2,February,2024,Winter,Dine In,No,Yes,F,No,258,Caesar Salad,258_Caesar Salad,Salads,4,11,43,1255,1298
